transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,quarter,day_of_week,month_name,is_weekend,revenue,unit_cost,total_cost,profit,profit_margin,age_group
792,7/9/2023,CUST792,FEMALE,20,BEAUTY,1,50,50,2023,7,3,Sunday,July,TRUE,50,30,30,20,0.4,18-25
793,2/5/2023,CUST793,MALE,54,BEAUTY,1,30,30,2023,2,1,Sunday,February,TRUE,30,18,18,12,0.4,46-55
794,9/17/2023,CUST794,FEMALE,60,BEAUTY,1,300,300,2023,9,3,Sunday,September,TRUE,300,180,180,120,0.4,56+
795,11/28/2023,CUST795,MALE,57,ELECTRONICS,1,300,300,2023,11,4,Tuesday,November,FALSE,300,180,180,120,0.4,56+
796,6/24/2023,CUST796,MALE,43,BEAUTY,4,30,120,2023,6,2,Saturday,June,TRUE,120,18,72,48,0.4,36-45
797,1/7/2023,CUST797,MALE,40,CLOTHING,3,25,75,2023,1,1,Saturday,January,TRUE,75,15,45,30,0.4,36-45
798,8/4/2023,CUST798,MALE,61,CLOTHING,1,50,50,2023,8,3,Friday,August,FALSE,50,30,30,20,0.4,56+
799,9/8/2023,CUST799,MALE,56,ELECTRONICS,2,50,100,2023,9,3,Friday,September,FALSE,100,30,60,40,0.4,56+
800,2/24/2023,CUST800,MALE,32,CLOTHING,4,300,1200,2023,2,1,Friday,February,FALSE,1200,180,720,480,0.4,26-35
801,8/10/2023,CUST801,MALE,21,CLOTHING,4,50,200,2023,8,3,Thursday,August,FALSE,200,30,120,80,0.4,18-25
802,7/5/2023,CUST802,FEMALE,46,BEAUTY,1,30,30,2023,7,3,Wednesday,July,FALSE,30,18,18,12,0.4,46-55
803,11/22/2023,CUST803,MALE,39,CLOTHING,4,25,100,2023,11,4,Wednesday,November,FALSE,100,15,60,40,0.4,36-45
804,8/24/2023,CUST804,MALE,42,ELECTRONICS,1,30,30,2023,8,3,Thursday,August,FALSE,30,18,18,12,0.4,36-45
805,12/29/2023,CUST805,FEMALE,30,BEAUTY,3,500,1500,2023,12,4,Friday,December,FALSE,1500,300,900,600,0.4,26-35
806,3/20/2023,CUST806,FEMALE,35,BEAUTY,3,300,900,2023,3,1,Monday,March,FALSE,900,180,540,360,0.4,36-45
807,8/11/2023,CUST807,FEMALE,50,ELECTRONICS,4,50,200,2023,8,3,Friday,August,FALSE,200,30,120,80,0.4,46-55
808,4/1/2023,CUST808,MALE,33,BEAUTY,4,500,2000,2023,4,2,Saturday,April,TRUE,2000,300,1200,800,0.4,26-35
809,9/25/2023,CUST809,FEMALE,62,BEAUTY,2,50,100,2023,9,3,Monday,September,FALSE,100,30,60,40,0.4,56+
810,11/30/2023,CUST810,MALE,59,ELECTRONICS,4,25,100,2023,11,4,Thursday,November,FALSE,100,15,60,40,0.4,56+
811,5/19/2023,CUST811,MALE,61,BEAUTY,2,25,50,2023,5,2,Friday,May,FALSE,50,15,30,20,0.4,56+
812,11/12/2023,CUST812,MALE,19,ELECTRONICS,3,25,75,2023,11,4,Sunday,November,TRUE,75,15,45,30,0.4,18-25
813,10/3/2023,CUST813,MALE,52,ELECTRONICS,3,50,150,2023,10,4,Tuesday,October,FALSE,150,30,90,60,0.4,46-55
814,9/5/2023,CUST814,FEMALE,59,CLOTHING,1,500,500,2023,9,3,Tuesday,September,FALSE,500,300,300,200,0.4,56+
815,8/27/2023,CUST815,FEMALE,51,CLOTHING,3,25,75,2023,8,3,Sunday,August,TRUE,75,15,45,30,0.4,46-55
816,8/12/2023,CUST816,MALE,47,BEAUTY,2,500,1000,2023,8,3,Saturday,August,TRUE,1000,300,600,400,0.4,46-55
817,10/31/2023,CUST817,MALE,30,BEAUTY,4,50,200,2023,10,4,Tuesday,October,FALSE,200,30,120,80,0.4,26-35
818,5/18/2023,CUST818,MALE,30,ELECTRONICS,1,500,500,2023,5,2,Thursday,May,FALSE,500,300,300,200,0.4,26-35
819,6/15/2023,CUST819,FEMALE,35,BEAUTY,2,50,100,2023,6,2,Thursday,June,FALSE,100,30,60,40,0.4,36-45
820,5/6/2023,CUST820,MALE,49,ELECTRONICS,4,50,200,2023,5,2,Saturday,May,TRUE,200,30,120,80,0.4,46-55
821,2/14/2023,CUST821,MALE,49,ELECTRONICS,1,300,300,2023,2,1,Tuesday,February,FALSE,300,180,180,120,0.4,46-55
822,5/23/2023,CUST822,FEMALE,52,BEAUTY,3,50,150,2023,5,2,Tuesday,May,FALSE,150,30,90,60,0.4,46-55
823,8/19/2023,CUST823,FEMALE,56,ELECTRONICS,2,50,100,2023,8,3,Saturday,August,TRUE,100,30,60,40,0.4,56+
824,5/5/2023,CUST824,MALE,63,CLOTHING,4,30,120,2023,5,2,Friday,May,FALSE,120,18,72,48,0.4,56+
825,8/26/2023,CUST825,FEMALE,46,BEAUTY,1,25,25,2023,8,3,Saturday,August,TRUE,25,15,15,10,0.4,46-55
826,10/19/2023,CUST826,FEMALE,46,CLOTHING,1,300,300,2023,10,4,Thursday,October,FALSE,300,180,180,120,0.4,46-55
827,11/9/2023,CUST827,MALE,61,BEAUTY,3,300,900,2023,11,4,Thursday,November,FALSE,900,180,540,360,0.4,56+
828,12/9/2023,CUST828,FEMALE,33,ELECTRONICS,4,300,1200,2023,12,4,Saturday,December,TRUE,1200,180,720,480,0.4,26-35
829,7/14/2023,CUST829,MALE,61,BEAUTY,3,30,90,2023,7,3,Friday,July,FALSE,90,18,54,36,0.4,56+
830,6/22/2023,CUST830,FEMALE,64,CLOTHING,3,50,150,2023,6,2,Thursday,June,FALSE,150,30,90,60,0.4,56+
831,1/15/2023,CUST831,MALE,27,ELECTRONICS,4,25,100,2023,1,1,Sunday,January,TRUE,100,15,60,40,0.4,26-35
832,9/11/2023,CUST832,MALE,47,BEAUTY,4,500,2000,2023,9,3,Monday,September,FALSE,2000,300,1200,800,0.4,46-55
833,6/16/2023,CUST833,MALE,42,BEAUTY,4,50,200,2023,6,2,Friday,June,FALSE,200,30,120,80,0.4,36-45
834,4/4/2023,CUST834,FEMALE,56,BEAUTY,2,30,60,2023,4,2,Tuesday,April,FALSE,60,18,36,24,0.4,56+
835,9/7/2023,CUST835,MALE,37,CLOTHING,4,50,200,2023,9,3,Thursday,September,FALSE,200,30,120,80,0.4,36-45
836,4/19/2023,CUST836,FEMALE,22,CLOTHING,1,50,50,2023,4,2,Wednesday,April,FALSE,50,30,30,20,0.4,18-25
837,7/1/2023,CUST837,MALE,18,BEAUTY,3,30,90,2023,7,3,Saturday,July,TRUE,90,18,54,36,0.4,18-25
838,5/13/2023,CUST838,MALE,47,ELECTRONICS,2,300,600,2023,5,2,Saturday,May,TRUE,600,180,360,240,0.4,46-55
839,6/24/2023,CUST839,FEMALE,20,ELECTRONICS,4,300,1200,2023,6,2,Saturday,June,TRUE,1200,180,720,480,0.4,18-25
840,5/24/2023,CUST840,MALE,62,CLOTHING,2,25,50,2023,5,2,Wednesday,May,FALSE,50,15,30,20,0.4,56+
841,11/2/2023,CUST841,MALE,31,ELECTRONICS,4,25,100,2023,11,4,Thursday,November,FALSE,100,15,60,40,0.4,26-35
842,12/26/2023,CUST842,FEMALE,47,CLOTHING,2,300,600,2023,12,4,Tuesday,December,FALSE,600,180,360,240,0.4,46-55
843,5/22/2023,CUST843,MALE,21,BEAUTY,3,500,1500,2023,5,2,Monday,May,FALSE,1500,300,900,600,0.4,18-25
844,10/12/2023,CUST844,MALE,35,CLOTHING,3,50,150,2023,10,4,Thursday,October,FALSE,150,30,90,60,0.4,36-45
845,1/6/2023,CUST845,MALE,54,CLOTHING,1,500,500,2023,1,1,Friday,January,FALSE,500,300,300,200,0.4,46-55
846,9/22/2023,CUST846,MALE,42,BEAUTY,1,50,50,2023,9,3,Friday,September,FALSE,50,30,30,20,0.4,36-45
847,4/8/2023,CUST847,FEMALE,18,ELECTRONICS,4,300,1200,2023,4,2,Saturday,April,TRUE,1200,180,720,480,0.4,18-25
848,2/13/2023,CUST848,FEMALE,63,CLOTHING,3,25,75,2023,2,1,Monday,February,FALSE,75,15,45,30,0.4,56+
849,5/4/2023,CUST849,MALE,32,CLOTHING,2,25,50,2023,5,2,Thursday,May,FALSE,50,15,30,20,0.4,26-35
850,7/28/2023,CUST850,FEMALE,26,BEAUTY,2,500,1000,2023,7,3,Friday,July,FALSE,1000,300,600,400,0.4,26-35
851,9/8/2023,CUST851,MALE,32,ELECTRONICS,2,25,50,2023,9,3,Friday,September,FALSE,50,15,30,20,0.4,26-35
852,10/12/2023,CUST852,FEMALE,41,CLOTHING,1,300,300,2023,10,4,Thursday,October,FALSE,300,180,180,120,0.4,36-45
853,5/4/2023,CUST853,MALE,21,BEAUTY,2,500,1000,2023,5,2,Thursday,May,FALSE,1000,300,600,400,0.4,18-25
854,12/20/2023,CUST854,MALE,29,CLOTHING,1,50,50,2023,12,4,Wednesday,December,FALSE,50,30,30,20,0.4,26-35
855,9/1/2023,CUST855,MALE,54,BEAUTY,1,25,25,2023,9,3,Friday,September,FALSE,25,15,15,10,0.4,46-55
856,11/27/2023,CUST856,MALE,54,ELECTRONICS,4,30,120,2023,11,4,Monday,November,FALSE,120,18,72,48,0.4,46-55
857,12/31/2023,CUST857,MALE,60,ELECTRONICS,2,25,50,2023,12,4,Sunday,December,TRUE,50,15,30,20,0.4,56+
858,9/9/2023,CUST858,MALE,23,ELECTRONICS,2,50,100,2023,9,3,Saturday,September,TRUE,100,30,60,40,0.4,18-25
859,8/18/2023,CUST859,FEMALE,56,ELECTRONICS,3,500,1500,2023,8,3,Friday,August,FALSE,1500,300,900,600,0.4,56+
860,1/9/2023,CUST860,MALE,63,CLOTHING,4,50,200,2023,1,1,Monday,January,FALSE,200,30,120,80,0.4,56+
861,2/17/2023,CUST861,FEMALE,41,CLOTHING,3,30,90,2023,2,1,Friday,February,FALSE,90,18,54,36,0.4,36-45
862,5/31/2023,CUST862,MALE,28,ELECTRONICS,4,300,1200,2023,5,2,Wednesday,May,FALSE,1200,180,720,480,0.4,26-35
863,4/24/2023,CUST863,FEMALE,30,ELECTRONICS,2,25,50,2023,4,2,Monday,April,FALSE,50,15,30,20,0.4,26-35
864,7/27/2023,CUST864,FEMALE,51,ELECTRONICS,1,500,500,2023,7,3,Thursday,July,FALSE,500,300,300,200,0.4,46-55
865,12/21/2023,CUST865,FEMALE,42,CLOTHING,1,300,300,2023,12,4,Thursday,December,FALSE,300,180,180,120,0.4,36-45
866,5/5/2023,CUST866,MALE,24,ELECTRONICS,1,50,50,2023,5,2,Friday,May,FALSE,50,30,30,20,0.4,18-25
867,6/6/2023,CUST867,MALE,21,ELECTRONICS,1,500,500,2023,6,2,Tuesday,June,FALSE,500,300,300,200,0.4,18-25
868,12/6/2023,CUST868,FEMALE,25,ELECTRONICS,1,300,300,2023,12,4,Wednesday,December,FALSE,300,180,180,120,0.4,26-35
869,10/25/2023,CUST869,MALE,37,BEAUTY,3,500,1500,2023,10,4,Wednesday,October,FALSE,1500,300,900,600,0.4,36-45
870,7/8/2023,CUST870,FEMALE,46,ELECTRONICS,4,30,120,2023,7,3,Saturday,July,TRUE,120,18,72,48,0.4,46-55
871,8/31/2023,CUST871,MALE,62,BEAUTY,2,30,60,2023,8,3,Thursday,August,FALSE,60,18,36,24,0.4,56+
872,10/11/2023,CUST872,FEMALE,63,BEAUTY,3,25,75,2023,10,4,Wednesday,October,FALSE,75,15,45,30,0.4,56+
873,9/29/2023,CUST873,FEMALE,27,ELECTRONICS,4,25,100,2023,9,3,Friday,September,FALSE,100,15,60,40,0.4,26-35
874,6/26/2023,CUST874,MALE,60,BEAUTY,1,30,30,2023,6,2,Monday,June,FALSE,30,18,18,12,0.4,56+
875,8/6/2023,CUST875,FEMALE,51,ELECTRONICS,4,500,2000,2023,8,3,Sunday,August,TRUE,2000,300,1200,800,0.4,46-55
876,10/9/2023,CUST876,MALE,43,CLOTHING,4,30,120,2023,10,4,Monday,October,FALSE,120,18,72,48,0.4,36-45
877,6/19/2023,CUST877,FEMALE,58,CLOTHING,1,25,25,2023,6,2,Monday,June,FALSE,25,15,15,10,0.4,56+
878,6/30/2023,CUST878,FEMALE,20,CLOTHING,1,30,30,2023,6,2,Friday,June,FALSE,30,18,18,12,0.4,18-25
879,12/26/2023,CUST879,MALE,23,CLOTHING,1,30,30,2023,12,4,Tuesday,December,FALSE,30,18,18,12,0.4,18-25
880,8/21/2023,CUST880,MALE,22,BEAUTY,2,500,1000,2023,8,3,Monday,August,FALSE,1000,300,600,400,0.4,18-25
881,5/19/2023,CUST881,MALE,22,ELECTRONICS,1,300,300,2023,5,2,Friday,May,FALSE,300,180,180,120,0.4,18-25
882,6/6/2023,CUST882,FEMALE,64,ELECTRONICS,2,25,50,2023,6,2,Tuesday,June,FALSE,50,15,30,20,0.4,56+
883,5/9/2023,CUST883,MALE,40,ELECTRONICS,1,500,500,2023,5,2,Tuesday,May,FALSE,500,300,300,200,0.4,36-45
884,4/29/2023,CUST884,FEMALE,26,CLOTHING,2,30,60,2023,4,2,Saturday,April,TRUE,60,18,36,24,0.4,26-35
885,3/3/2023,CUST885,FEMALE,52,CLOTHING,4,30,120,2023,3,1,Friday,March,FALSE,120,18,72,48,0.4,46-55
886,4/9/2023,CUST886,MALE,37,ELECTRONICS,3,300,900,2023,4,2,Sunday,April,TRUE,900,180,540,360,0.4,36-45
887,6/11/2023,CUST887,MALE,59,CLOTHING,4,25,100,2023,6,2,Sunday,June,TRUE,100,15,60,40,0.4,56+
888,3/3/2023,CUST888,FEMALE,52,ELECTRONICS,4,25,100,2023,3,1,Friday,March,FALSE,100,15,60,40,0.4,46-55
889,10/2/2023,CUST889,FEMALE,35,ELECTRONICS,1,50,50,2023,10,4,Monday,October,FALSE,50,30,30,20,0.4,36-45
890,12/20/2023,CUST890,MALE,34,ELECTRONICS,2,25,50,2023,12,4,Wednesday,December,FALSE,50,15,30,20,0.4,26-35
891,4/5/2023,CUST891,MALE,41,ELECTRONICS,3,300,900,2023,4,2,Wednesday,April,FALSE,900,180,540,360,0.4,36-45
892,4/9/2023,CUST892,MALE,20,ELECTRONICS,1,50,50,2023,4,2,Sunday,April,TRUE,50,30,30,20,0.4,18-25
893,4/21/2023,CUST893,MALE,49,ELECTRONICS,1,50,50,2023,4,2,Friday,April,FALSE,50,30,30,20,0.4,46-55
894,9/5/2023,CUST894,MALE,52,ELECTRONICS,1,30,30,2023,9,3,Tuesday,September,FALSE,30,18,18,12,0.4,46-55
895,5/22/2023,CUST895,FEMALE,55,CLOTHING,4,30,120,2023,5,2,Monday,May,FALSE,120,18,72,48,0.4,56+
896,10/29/2023,CUST896,FEMALE,30,ELECTRONICS,2,25,50,2023,10,4,Sunday,October,TRUE,50,15,30,20,0.4,26-35
897,9/26/2023,CUST897,FEMALE,64,ELECTRONICS,2,50,100,2023,9,3,Tuesday,September,FALSE,100,30,60,40,0.4,56+
898,11/2/2023,CUST898,FEMALE,42,CLOTHING,3,30,90,2023,11,4,Thursday,November,FALSE,90,18,54,36,0.4,36-45
899,5/25/2023,CUST899,MALE,26,CLOTHING,2,300,600,2023,5,2,Thursday,May,FALSE,600,180,360,240,0.4,26-35
900,2/21/2023,CUST900,MALE,21,CLOTHING,2,30,60,2023,2,1,Tuesday,February,FALSE,60,18,36,24,0.4,18-25
901,4/10/2023,CUST901,MALE,31,ELECTRONICS,1,30,30,2023,4,2,Monday,April,FALSE,30,18,18,12,0.4,26-35
902,6/1/2023,CUST902,FEMALE,54,BEAUTY,1,50,50,2023,6,2,Thursday,June,FALSE,50,30,30,20,0.4,46-55
903,4/27/2023,CUST903,FEMALE,51,BEAUTY,4,50,200,2023,4,2,Thursday,April,FALSE,200,30,120,80,0.4,46-55
904,7/4/2023,CUST904,MALE,28,CLOTHING,1,500,500,2023,7,3,Tuesday,July,FALSE,500,300,300,200,0.4,26-35
905,4/2/2023,CUST905,MALE,58,BEAUTY,1,300,300,2023,4,2,Sunday,April,TRUE,300,180,180,120,0.4,56+
906,6/4/2023,CUST906,FEMALE,20,CLOTHING,1,50,50,2023,6,2,Sunday,June,TRUE,50,30,30,20,0.4,18-25
907,1/8/2023,CUST907,FEMALE,45,ELECTRONICS,1,25,25,2023,1,1,Sunday,January,TRUE,25,15,15,10,0.4,46-55
908,12/29/2023,CUST908,MALE,46,BEAUTY,4,300,1200,2023,12,4,Friday,December,FALSE,1200,180,720,480,0.4,46-55
909,10/1/2023,CUST909,MALE,26,ELECTRONICS,1,300,300,2023,10,4,Sunday,October,TRUE,300,180,180,120,0.4,26-35
910,3/6/2023,CUST910,FEMALE,20,BEAUTY,3,50,150,2023,3,1,Monday,March,FALSE,150,30,90,60,0.4,18-25
911,5/21/2023,CUST911,MALE,42,ELECTRONICS,3,300,900,2023,5,2,Sunday,May,TRUE,900,180,540,360,0.4,36-45
912,1/24/2023,CUST912,MALE,51,BEAUTY,3,50,150,2023,1,1,Tuesday,January,FALSE,150,30,90,60,0.4,46-55
913,1/28/2023,CUST913,MALE,29,ELECTRONICS,3,30,90,2023,1,1,Saturday,January,TRUE,90,18,54,36,0.4,26-35
914,10/11/2023,CUST914,FEMALE,59,ELECTRONICS,1,500,500,2023,10,4,Wednesday,October,FALSE,500,300,300,200,0.4,56+
915,5/30/2023,CUST915,FEMALE,26,BEAUTY,3,30,90,2023,5,2,Tuesday,May,FALSE,90,18,54,36,0.4,26-35
916,12/24/2023,CUST916,FEMALE,32,ELECTRONICS,1,50,50,2023,12,4,Sunday,December,TRUE,50,30,30,20,0.4,26-35
917,3/6/2023,CUST917,FEMALE,57,ELECTRONICS,4,50,200,2023,3,1,Monday,March,FALSE,200,30,120,80,0.4,56+
918,11/23/2023,CUST918,FEMALE,42,ELECTRONICS,3,30,90,2023,11,4,Thursday,November,FALSE,90,18,54,36,0.4,36-45
919,9/9/2023,CUST919,FEMALE,22,BEAUTY,2,25,50,2023,9,3,Saturday,September,TRUE,50,15,30,20,0.4,18-25
920,2/22/2023,CUST920,FEMALE,28,BEAUTY,3,25,75,2023,2,1,Wednesday,February,FALSE,75,15,45,30,0.4,26-35
921,1/7/2023,CUST921,MALE,51,ELECTRONICS,3,25,75,2023,1,1,Saturday,January,TRUE,75,15,45,30,0.4,46-55
922,10/21/2023,CUST922,MALE,41,ELECTRONICS,1,50,50,2023,10,4,Saturday,October,TRUE,50,30,30,20,0.4,36-45
923,5/26/2023,CUST923,MALE,32,BEAUTY,3,300,900,2023,5,2,Friday,May,FALSE,900,180,540,360,0.4,26-35
924,8/29/2023,CUST924,MALE,55,BEAUTY,2,50,100,2023,8,3,Tuesday,August,FALSE,100,30,60,40,0.4,56+
925,9/3/2023,CUST925,MALE,25,ELECTRONICS,1,300,300,2023,9,3,Sunday,September,TRUE,300,180,180,120,0.4,26-35
926,8/14/2023,CUST926,MALE,22,ELECTRONICS,1,30,30,2023,8,3,Monday,August,FALSE,30,18,18,12,0.4,18-25
927,6/24/2023,CUST927,MALE,43,ELECTRONICS,4,500,2000,2023,6,2,Saturday,June,TRUE,2000,300,1200,800,0.4,36-45
928,4/5/2023,CUST928,FEMALE,35,CLOTHING,4,300,1200,2023,4,2,Wednesday,April,FALSE,1200,180,720,480,0.4,36-45
929,1/27/2023,CUST929,FEMALE,23,BEAUTY,3,25,75,2023,1,1,Friday,January,FALSE,75,15,45,30,0.4,18-25
930,5/10/2023,CUST930,MALE,54,CLOTHING,4,50,200,2023,5,2,Wednesday,May,FALSE,200,30,120,80,0.4,46-55
931,9/2/2023,CUST931,MALE,30,BEAUTY,4,30,120,2023,9,3,Saturday,September,TRUE,120,18,72,48,0.4,26-35
932,2/28/2023,CUST932,FEMALE,45,BEAUTY,4,25,100,2023,2,1,Tuesday,February,FALSE,100,15,60,40,0.4,46-55
933,2/3/2023,CUST933,MALE,22,BEAUTY,1,30,30,2023,2,1,Friday,February,FALSE,30,18,18,12,0.4,18-25
934,7/25/2023,CUST934,MALE,30,BEAUTY,1,500,500,2023,7,3,Tuesday,July,FALSE,500,300,300,200,0.4,26-35
935,9/9/2023,CUST935,FEMALE,34,BEAUTY,1,50,50,2023,9,3,Saturday,September,TRUE,50,30,30,20,0.4,26-35
936,2/7/2023,CUST936,MALE,57,BEAUTY,4,50,200,2023,2,1,Tuesday,February,FALSE,200,30,120,80,0.4,56+
937,10/23/2023,CUST937,FEMALE,62,BEAUTY,1,500,500,2023,10,4,Monday,October,FALSE,500,300,300,200,0.4,56+
938,11/19/2023,CUST938,MALE,49,CLOTHING,4,50,200,2023,11,4,Sunday,November,TRUE,200,30,120,80,0.4,46-55
939,12/18/2023,CUST939,FEMALE,46,ELECTRONICS,1,300,300,2023,12,4,Monday,December,FALSE,300,180,180,120,0.4,46-55
940,1/28/2023,CUST940,FEMALE,20,ELECTRONICS,1,30,30,2023,1,1,Saturday,January,TRUE,30,18,18,12,0.4,18-25
941,3/19/2023,CUST941,FEMALE,57,CLOTHING,2,25,50,2023,3,1,Sunday,March,TRUE,50,15,30,20,0.4,56+
942,3/18/2023,CUST942,MALE,51,CLOTHING,3,500,1500,2023,3,1,Saturday,March,TRUE,1500,300,900,600,0.4,46-55
943,10/16/2023,CUST943,FEMALE,57,CLOTHING,4,300,1200,2023,10,4,Monday,October,FALSE,1200,180,720,480,0.4,56+
944,6/5/2023,CUST944,MALE,44,CLOTHING,2,25,50,2023,6,2,Monday,June,FALSE,50,15,30,20,0.4,36-45
945,2/13/2023,CUST945,MALE,30,BEAUTY,1,25,25,2023,2,1,Monday,February,FALSE,25,15,15,10,0.4,26-35
946,5/8/2023,CUST946,MALE,62,ELECTRONICS,4,500,2000,2023,5,2,Monday,May,FALSE,2000,300,1200,800,0.4,56+
947,3/2/2023,CUST947,MALE,50,BEAUTY,1,300,300,2023,3,1,Thursday,March,FALSE,300,180,180,120,0.4,46-55
948,10/13/2023,CUST948,FEMALE,23,ELECTRONICS,3,25,75,2023,10,4,Friday,October,FALSE,75,15,45,30,0.4,18-25
949,8/2/2023,CUST949,FEMALE,41,ELECTRONICS,2,25,50,2023,8,3,Wednesday,August,FALSE,50,15,30,20,0.4,36-45
950,11/7/2023,CUST950,MALE,36,CLOTHING,3,300,900,2023,11,4,Tuesday,November,FALSE,900,180,540,360,0.4,36-45
951,11/2/2023,CUST951,MALE,33,BEAUTY,2,50,100,2023,11,4,Thursday,November,FALSE,100,30,60,40,0.4,26-35
952,11/13/2023,CUST952,FEMALE,57,CLOTHING,1,25,25,2023,11,4,Monday,November,FALSE,25,15,15,10,0.4,56+
953,4/26/2023,CUST953,MALE,45,BEAUTY,3,30,90,2023,4,2,Wednesday,April,FALSE,90,18,54,36,0.4,46-55
954,9/25/2023,CUST954,FEMALE,50,ELECTRONICS,3,300,900,2023,9,3,Monday,September,FALSE,900,180,540,360,0.4,46-55
955,7/14/2023,CUST955,MALE,58,CLOTHING,1,25,25,2023,7,3,Friday,July,FALSE,25,15,15,10,0.4,56+
956,8/19/2023,CUST956,MALE,30,CLOTHING,3,500,1500,2023,8,3,Saturday,August,TRUE,1500,300,900,600,0.4,26-35
957,8/15/2023,CUST957,FEMALE,60,ELECTRONICS,4,30,120,2023,8,3,Tuesday,August,FALSE,120,18,72,48,0.4,56+
958,6/2/2023,CUST958,MALE,62,ELECTRONICS,2,25,50,2023,6,2,Friday,June,FALSE,50,15,30,20,0.4,56+
959,10/29/2023,CUST959,FEMALE,42,ELECTRONICS,2,30,60,2023,10,4,Sunday,October,TRUE,60,18,36,24,0.4,36-45
960,8/8/2023,CUST960,MALE,59,CLOTHING,2,30,60,2023,8,3,Tuesday,August,FALSE,60,18,36,24,0.4,56+
961,6/6/2023,CUST961,MALE,53,BEAUTY,4,50,200,2023,6,2,Tuesday,June,FALSE,200,30,120,80,0.4,46-55
962,10/19/2023,CUST962,MALE,44,CLOTHING,2,30,60,2023,10,4,Thursday,October,FALSE,60,18,36,24,0.4,36-45
963,11/14/2023,CUST963,FEMALE,55,BEAUTY,1,50,50,2023,11,4,Tuesday,November,FALSE,50,30,30,20,0.4,56+
964,1/31/2023,CUST964,MALE,24,CLOTHING,3,300,900,2023,1,1,Tuesday,January,FALSE,900,180,540,360,0.4,18-25
965,11/9/2023,CUST965,MALE,22,CLOTHING,4,50,200,2023,11,4,Thursday,November,FALSE,200,30,120,80,0.4,18-25
966,2/20/2023,CUST966,MALE,60,ELECTRONICS,2,500,1000,2023,2,1,Monday,February,FALSE,1000,300,600,400,0.4,56+
967,4/17/2023,CUST967,MALE,62,BEAUTY,1,25,25,2023,4,2,Monday,April,FALSE,25,15,15,10,0.4,56+
968,11/17/2023,CUST968,FEMALE,48,CLOTHING,3,300,900,2023,11,4,Friday,November,FALSE,900,180,540,360,0.4,46-55
969,4/19/2023,CUST969,FEMALE,40,CLOTHING,3,300,900,2023,4,2,Wednesday,April,FALSE,900,180,540,360,0.4,36-45
970,5/16/2023,CUST970,MALE,59,ELECTRONICS,4,500,2000,2023,5,2,Tuesday,May,FALSE,2000,300,1200,800,0.4,56+
971,12/5/2023,CUST971,FEMALE,27,ELECTRONICS,4,50,200,2023,12,4,Tuesday,December,FALSE,200,30,120,80,0.4,26-35
972,2/11/2023,CUST972,MALE,49,BEAUTY,4,25,100,2023,2,1,Saturday,February,TRUE,100,15,60,40,0.4,46-55
973,3/22/2023,CUST973,MALE,60,CLOTHING,1,50,50,2023,3,1,Wednesday,March,FALSE,50,30,30,20,0.4,56+
974,5/3/2023,CUST974,MALE,47,BEAUTY,1,30,30,2023,5,2,Wednesday,May,FALSE,30,18,18,12,0.4,46-55
975,3/30/2023,CUST975,FEMALE,56,CLOTHING,4,50,200,2023,3,1,Thursday,March,FALSE,200,30,120,80,0.4,56+
976,10/10/2023,CUST976,FEMALE,48,BEAUTY,2,300,600,2023,10,4,Tuesday,October,FALSE,600,180,360,240,0.4,46-55
977,2/8/2023,CUST977,FEMALE,35,ELECTRONICS,3,25,75,2023,2,1,Wednesday,February,FALSE,75,15,45,30,0.4,36-45
978,3/22/2023,CUST978,FEMALE,53,CLOTHING,3,50,150,2023,3,1,Wednesday,March,FALSE,150,30,90,60,0.4,46-55
979,1/2/2023,CUST979,FEMALE,19,BEAUTY,1,25,25,2023,1,1,Monday,January,FALSE,25,15,15,10,0.4,18-25
980,7/29/2023,CUST980,FEMALE,31,ELECTRONICS,3,25,75,2023,7,3,Saturday,July,TRUE,75,15,45,30,0.4,26-35
981,8/19/2023,CUST981,FEMALE,30,ELECTRONICS,2,30,60,2023,8,3,Saturday,August,TRUE,60,18,36,24,0.4,26-35
982,12/19/2023,CUST982,FEMALE,46,BEAUTY,3,30,90,2023,12,4,Tuesday,December,FALSE,90,18,54,36,0.4,46-55
983,11/1/2023,CUST983,FEMALE,29,CLOTHING,1,300,300,2023,11,4,Wednesday,November,FALSE,300,180,180,120,0.4,26-35
984,8/29/2023,CUST984,MALE,56,CLOTHING,1,500,500,2023,8,3,Tuesday,August,FALSE,500,300,300,200,0.4,56+
985,5/30/2023,CUST985,FEMALE,19,ELECTRONICS,2,25,50,2023,5,2,Tuesday,May,FALSE,50,15,30,20,0.4,18-25
986,1/17/2023,CUST986,FEMALE,49,CLOTHING,2,500,1000,2023,1,1,Tuesday,January,FALSE,1000,300,600,400,0.4,46-55
987,4/29/2023,CUST987,FEMALE,30,CLOTHING,3,300,900,2023,4,2,Saturday,April,TRUE,900,180,540,360,0.4,26-35
988,5/28/2023,CUST988,FEMALE,63,CLOTHING,3,25,75,2023,5,2,Sunday,May,TRUE,75,15,45,30,0.4,56+
989,12/28/2023,CUST989,FEMALE,44,ELECTRONICS,1,25,25,2023,12,4,Thursday,December,FALSE,25,15,15,10,0.4,36-45
990,5/25/2023,CUST990,FEMALE,58,BEAUTY,2,500,1000,2023,5,2,Thursday,May,FALSE,1000,300,600,400,0.4,56+
